consumer_subnet,consumer_iplist,provider_appgroup_combined,provider_app,provider_env,provider_loc,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
0.0.0.0,Non-RFC1918,DHCP A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Broadcast,67,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:23Z,2021-07-16T23:48:49Z,487
0.0.0.0,Non-RFC1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Broadcast,67,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T06:22:55Z,2021-07-16T12:07:42Z,69
10.17.1.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:31Z,2021-07-16T22:19:33Z,237
10.17.1.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:24:26Z,2021-07-16T19:17:08Z,205
10.17.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:37Z,2021-07-16T23:47:32Z,1843
10.17.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:03Z,2021-07-16T23:44:59Z,794
10.17.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:21:34Z,2021-07-16T19:27:33Z,98
10.17.1.0,RFC1918; IPL-RFC_1918,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:14Z,2021-07-16T08:02:47Z,411
10.17.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:04:30Z,2021-07-16T12:01:56Z,42
10.17.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:37Z,2021-07-16T12:01:56Z,62
10.17.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:07:05Z,2021-07-16T08:01:16Z,219
10.17.2.0,RFC1918; IPL-RFC_1918,APPLICATION | INTERMZZPPER | PROD | ON PREgIOM,INTERMZZPPER,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:10Z,2021-07-16T23:38:40Z,489
10.17.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:17:51Z,2021-07-16T23:17:27Z,590
10.18.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:52Z,2021-07-16T23:18:52Z,111
10.18.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:29:01Z,2021-07-16T23:18:52Z,116
10.18.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:11:21Z,2021-07-16T16:01:52Z,40
10.18.1.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T01:36:12Z,2021-07-16T23:28:05Z,9
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,TCP,Allowed,Allowed,Provider,2021-07-16T00:36:17Z,2021-07-16T23:25:05Z,27
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:10Z,2021-07-16T23:40:29Z,21246
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:18Z,2021-07-16T23:30:43Z,1255
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:18Z,2021-07-16T23:40:26Z,1334
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:18Z,2021-07-16T23:31:21Z,737
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:18Z,2021-07-16T23:40:26Z,1272
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:24Z,2021-07-16T23:40:07Z,1642
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:27:43Z,2021-07-16T09:57:20Z,104
10.18.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:18Z,2021-07-16T23:31:21Z,412
10.18.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:38Z,2021-07-16T23:47:06Z,1148
10.18.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:07Z,2021-07-16T23:03:24Z,299
10.18.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:16:35Z,2021-07-16T19:28:39Z,66
10.18.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:10:40Z,2021-07-16T22:50:11Z,79
10.18.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:22Z,2021-07-16T23:18:22Z,114
10.18.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:28:31Z,2021-07-16T22:58:18Z,77
10.19.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:33Z,2021-07-16T23:01:54Z,62
10.19.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:37:51Z,2021-07-16T23:01:54Z,49
10.19.1.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T02:10:11Z,2021-07-16T20:19:32Z,8
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:06Z,2021-07-16T23:40:20Z,15103
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:56Z,2021-07-16T23:04:13Z,1307
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:05Z,2021-07-16T23:40:25Z,632
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:52Z,2021-07-16T23:40:26Z,873
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:05:52Z,2021-07-16T23:26:40Z,532
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:27Z,2021-07-16T23:37:12Z,684
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T03:31:35Z,2021-07-16T15:09:37Z,6
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:05Z,2021-07-16T23:40:25Z,609
10.19.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:27:35Z,2021-07-16T14:53:18Z,20
10.19.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:32Z,2021-07-16T23:47:14Z,1170
10.19.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:09Z,2021-07-16T23:24:10Z,262
10.19.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:20:25Z,2021-07-16T19:28:08Z,67
10.19.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:39:48Z,2021-07-16T23:17:09Z,83
10.19.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:03Z,2021-07-16T23:01:29Z,85
10.19.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:03Z,2021-07-16T23:01:29Z,86
10.2.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:13Z,2021-07-16T16:42:36Z,149
10.2.1.0,RFC1918; IPL-RFC_1918,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:31:13Z,2021-07-16T12:11:16Z,16
10.2.1.0,RFC1918; IPL-RFC_1918,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:26Z,2021-07-16T12:11:03Z,139
10.2.1.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T05:02:42Z,2021-07-16T23:07:51Z,8
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:01Z,2021-07-16T23:40:22Z,39124
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:48Z,2021-07-16T23:39:43Z,3287
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:29Z,2021-07-16T23:39:37Z,1518
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:48Z,2021-07-16T23:39:40Z,4564
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:29Z,2021-07-16T23:40:14Z,3266
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:38Z,2021-07-16T23:35:41Z,3633
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:01Z,2021-07-16T12:14:54Z,266
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:29Z,2021-07-16T23:36:21Z,1585
10.2.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:06:32Z,2021-07-16T23:39:37Z,146
10.2.1.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T16:03:53Z,2021-07-16T22:34:37Z,4
10.2.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:01Z,2021-07-16T23:46:09Z,2471
10.2.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:13Z,2021-07-16T23:49:03Z,618
10.2.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:15:49Z,2021-07-16T19:28:14Z,128
10.2.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,7680,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T02:22:01Z,2021-07-16T11:07:41Z,4
10.2.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:36:32Z,2021-07-16T22:48:35Z,21
10.21.1.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:28:48Z,2021-07-16T22:44:05Z,35
10.21.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:22:35Z,2021-07-16T22:43:43Z,81
10.21.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:12Z,2021-07-16T23:25:03Z,181
10.21.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:51Z,2021-07-16T23:41:55Z,1771
10.21.1.0,RFC1918; IPL-RFC_1918,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:10:50Z,2021-07-16T23:26:44Z,101
10.21.1.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:06:45Z,2021-07-16T23:02:09Z,45
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:06Z,2021-07-16T23:40:36Z,63903
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:24Z,2021-07-16T23:40:25Z,6414
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:01Z,2021-07-16T23:40:35Z,3259
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:40Z,2021-07-16T23:39:56Z,3152
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:47Z,2021-07-16T23:38:35Z,2335
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:05Z,2021-07-16T23:40:33Z,3001
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:28Z,2021-07-16T23:39:23Z,1400
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:01Z,2021-07-16T23:40:35Z,3020
10.21.1.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:10Z,2021-07-16T23:34:13Z,94
10.21.1.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:28Z,2021-07-16T23:29:56Z,496
10.21.1.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:24:40Z,2021-07-16T22:47:06Z,107
10.21.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:45Z,2021-07-16T23:47:27Z,4396
10.21.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:26Z,2021-07-16T23:49:41Z,1198
10.21.1.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:50Z,2021-07-16T23:49:46Z,2888
10.21.1.0,RFC1918; IPL-RFC_1918,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:47Z,2021-07-16T23:35:02Z,2668
10.21.1.0,RFC1918; IPL-RFC_1918,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:30Z,2021-07-16T23:47:57Z,217
10.21.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:52Z,2021-07-16T23:31:18Z,171
10.21.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:51Z,2021-07-16T23:33:25Z,253
10.21.1.0,RFC1918; IPL-RFC_1918,WEB/APP A | COMMUNICZZTOR | PROD | ON PREgIOM,COMMUNICZZTOR,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:51Z,2021-07-16T23:49:34Z,2371
10.21.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | HELP DESK | PROD | ON PREgIOM,HELP DESK,PROD,ON PREgIOM,Unicast,7680,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:56:15Z,2021-07-16T09:27:21Z,4
10.21.1.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:22:29Z,2021-07-16T23:01:38Z,317
10.21.2.0,RFC1918; IPL-RFC_1918,APPLICATION | INTERMZZPPER | PROD | ON PREgIOM,INTERMZZPPER,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:11Z,2021-07-16T23:38:42Z,280
10.21.2.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:07:06Z,2021-07-16T23:37:36Z,248
10.25.1.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:25:13Z,2021-07-16T19:24:46Z,119
