consumer_appgroup_combined,consumer_app,consumer_env,consumer_loc,provider_appgroup_combined,provider_app,provider_env,provider_loc,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:37Z,2021-07-16T23:20:16Z,448
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:01Z,2021-07-16T23:40:48Z,588
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,1680,UDP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:42Z,217
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,49703,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:37Z,2021-07-16T23:20:16Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,49703,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:01Z,2021-07-16T23:19:46Z,71
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,50490,TCP,Allowed,Allowed,Consumer,2021-07-16T09:23:29Z,2021-07-16T23:20:15Z,35
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,50490,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:27Z,2021-07-16T23:40:48Z,76
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,52500,UDP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:42Z,317
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T03:01:07Z,2021-07-16T23:19:46Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:27Z,2021-07-16T23:40:49Z,72
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:37Z,2021-07-16T23:20:16Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:27Z,2021-07-16T23:40:49Z,72
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:37Z,2021-07-16T23:20:16Z,252
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:27Z,2021-07-16T23:40:49Z,288
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,65351,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:37Z,2021-07-16T17:52:27Z,35
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OKTZZ | TEST | ON PREgIOM,OKTZZ,TEST,ON PREgIOM,Unicast,65351,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:27Z,2021-07-16T23:40:49Z,72
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T03:01:08Z,2021-07-16T23:19:47Z,48
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T02:38:54Z,2021-07-16T20:47:24Z,13
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:38Z,2021-07-16T23:20:17Z,42
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:28Z,2021-07-16T23:19:47Z,79
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:39Z,2021-07-16T23:20:18Z,445
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:29Z,2021-07-16T23:19:48Z,458
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,60524,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:38Z,2021-07-16T23:20:17Z,44
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,60524,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:28Z,2021-07-16T23:19:47Z,79
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:58:54Z,2021-07-16T23:17:33Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:45Z,2021-07-16T23:17:03Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:24Z,2021-07-16T23:18:03Z,44
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:45Z,2021-07-16T23:17:03Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:03Z,2021-07-16T23:18:03Z,276
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:02:45Z,2021-07-16T23:17:03Z,264
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,49236,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:24Z,2021-07-16T18:12:09Z,40
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,49236,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:45Z,2021-07-16T23:17:03Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:44Z,205
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:10:08Z,2021-07-16T23:40:37Z,383
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:33Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:16Z,2021-07-16T23:40:37Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:33Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:16Z,2021-07-16T23:40:37Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,1680,UDP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:44Z,226
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,52500,UDP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:43Z,297
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,57035,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:33Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | DOCOMO-COLO,SCO,PROD,DOCOMO-COLO,Unicast,57035,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:16Z,2021-07-16T23:40:37Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T03:01:25Z,2021-07-16T23:20:04Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:16Z,2021-07-16T23:40:37Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:34Z,41
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:34Z,232
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:16Z,2021-07-16T23:40:37Z,268
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,59413,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:34Z,46
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,59413,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:16Z,2021-07-16T23:40:37Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | TEST | ON PREgIOM,SCO,TEST,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T03:01:25Z,2021-07-16T17:52:16Z,28
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | TEST | ON PREgIOM,SCO,TEST,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:16Z,2021-07-16T23:19:34Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | TEST | ON PREgIOM,SCO,TEST,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T09:23:51Z,2021-07-16T23:20:34Z,35
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | TEST | ON PREgIOM,SCO,TEST,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T23:20:34Z,256
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | TEST | ON PREgIOM,SCO,TEST,ON PREgIOM,Unicast,54595,TCP,Allowed,Allowed,Consumer,2021-07-16T03:01:55Z,2021-07-16T17:52:46Z,35
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SCO | TEST | ON PREgIOM,SCO,TEST,ON PREgIOM,Unicast,54595,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:16Z,2021-07-16T23:19:34Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SHZZREPOINT | PROD | ON PREgIOM,SHZZREPOINT,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:59:11Z,2021-07-16T23:17:50Z,44
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SHZZREPOINT | PROD | ON PREgIOM,SHZZREPOINT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:03Z,2021-07-16T23:17:20Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SHZZREPOINT | PROD | ON PREgIOM,SHZZREPOINT,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:41Z,2021-07-16T23:18:20Z,54
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SHZZREPOINT | PROD | ON PREgIOM,SHZZREPOINT,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:03Z,2021-07-16T23:17:20Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SHZZREPOINT | PROD | ON PREgIOM,SHZZREPOINT,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T09:21:36Z,2021-07-16T23:18:20Z,39
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SHZZREPOINT | PROD | ON PREgIOM,SHZZREPOINT,PROD,ON PREgIOM,Unicast,43965,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:41Z,2021-07-16T18:12:26Z,40
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:59:10Z,2021-07-16T23:17:49Z,50
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:58Z,2021-07-16T23:17:14Z,66
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T09:21:35Z,2021-07-16T23:18:19Z,39
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,135,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:58Z,2021-07-16T23:17:14Z,72
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T08:19:45Z,2021-07-16T23:18:19Z,192
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:58Z,2021-07-16T23:17:14Z,288
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,1623,TCP,Allowed,Allowed,Consumer,2021-07-16T02:59:40Z,2021-07-16T23:18:19Z,47
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,1623,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:58Z,2021-07-16T23:17:14Z,72
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:44Z,209
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:10:08Z,2021-07-16T23:40:44Z,397
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T03:02:01Z,2021-07-16T23:20:39Z,45
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:22Z,2021-07-16T23:40:44Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:02:01Z,2021-07-16T23:20:39Z,46
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:22Z,2021-07-16T23:40:44Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,1680,UDP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:44Z,200
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,52500,UDP,Allowed,Allowed,Consumer,2021-07-16T02:50:39Z,2021-07-16T23:34:43Z,323
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,56709,TCP,Allowed,Allowed,Consumer,2021-07-16T03:02:01Z,2021-07-16T23:20:39Z,46
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | DOCOMO-COLO,TCM,PROD,DOCOMO-COLO,Unicast,56709,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:22Z,2021-07-16T23:40:44Z,67
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,0,ICMP,Allowed,Allowed,Consumer,2021-07-16T03:01:31Z,2021-07-16T23:20:09Z,100
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:05:22Z,2021-07-16T23:40:44Z,133
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Consumer,2021-07-16T03:02:01Z,2021-07-16T23:20:39Z,85
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:22Z,2021-07-16T23:40:44Z,133
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Consumer,2021-07-16T03:02:01Z,2021-07-16T23:20:39Z,416
WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,APPLICATION | TCM | PROD | ON PREgIOM,TCM,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:22Z,2021-07-16T23:40:44Z,532
